,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
49,2016-03-23,long,2016-03-23 11:18:00-04:00,1217.81,1216.5531648978454,1223.7971489652189,2016-03-23 12:00:00-04:00,1222.95,close,408.9637527778019,0.0,1221.32,1216.61,Downtrend,Uptrend
50,2016-03-24,short,2016-03-24 10:29:00-04:00,1222.37,1223.825833993329,1215.4348857819543,2016-03-24 12:00:00-04:00,1220.15,close,152.48991369703748,0.0,1223.76,1218.14,Downtrend,Downtrend
51,2016-03-28,short,2016-03-28 09:27:00-04:00,1221.11,1222.1154680817235,1216.3202808278247,2016-03-28 09:29:00-04:00,1222.1154680817235,sl,-100.0,-1.0,1222.07,1217.67,Downtrend,Downtrend
52,2016-03-30,long,2016-03-30 08:06:00-04:00,1234.6,1234.2438967210562,1236.296358873478,2016-03-30 08:09:00-04:00,1234.2438967210562,sl,-100.00000000000001,-1.0000000000000002,1236.94,1234.26,Downtrend,Downtrend
53,2016-03-31,short,2016-03-31 08:45:00-04:00,1236.13,1236.9574164422518,1232.1884602645646,2016-03-31 08:48:00-04:00,1236.9574164422518,sl,-100.0,-1.0,1236.92,1232.32,Downtrend,Uptrend
54,2016-04-01,long,2016-04-01 08:31:00-04:00,1228.09,1227.5348978298816,1230.7343241263047,2016-04-01 08:33:00-04:00,1230.7343241263047,tp,476.36710296796707,4.763671029679671,1233.1,1227.56,Downtrend,Downtrend
55,2016-04-04,short,2016-04-04 10:03:00-04:00,1220.046085420946,1221.0975479897124,1215.0372636433199,2016-04-04 12:00:00-04:00,1218.87,close,111.85233368085797,0.0,1221.05,1217.26,Downtrend,Downtrend
56,2016-04-05,short,2016-04-05 09:45:00-04:00,1232.859718786606,1233.7502715163528,1228.6174185475084,2016-04-05 10:05:00-04:00,1228.6174185475084,tp,476.36710296804705,4.76367102968047,1233.71,1230.5,Downtrend,Downtrend
57,2016-04-07,short,2016-04-07 10:31:00-04:00,1241.588382621511,1242.27086228356,1238.3372740270622,2016-04-07 10:39:00-04:00,1238.3372740270622,tp,476.3671029680407,4.763671029680407,1242.24,1239.78,Downtrend,Downtrend
58,2016-04-08,short,2016-04-08 11:02:00-04:00,1238.96,1239.6303120544824,1235.7668538852174,2016-04-08 11:11:00-04:00,1239.6303120544824,sl,-100.0,-1.0,1239.6,1236.57,Uptrend,Uptrend
59,2016-04-15,short,2016-04-15 08:21:00-04:00,1230.92,1231.0352098843643,1230.3711780115211,2016-04-15 08:21:00-04:00,1231.0352098843643,sl,-100.0,-1.0,1230.81,1228.51,Uptrend,Uptrend
60,2016-04-20,short,2016-04-20 11:52:00-04:00,1255.17,1256.217362585129,1250.1807091956512,2016-04-20 12:00:00-04:00,1253.1,close,197.63929219845275,0.0,1256.17,1252.29,Downtrend,Downtrend
61,2016-04-21,short,2016-04-21 10:16:00-04:00,1252.54,1254.3205163947189,1244.0582056326066,2016-04-21 12:00:00-04:00,1251.46,close,60.65656026550788,0.0,1254.24,1247.74,Downtrend,Uptrend
62,2016-04-22,long,2016-04-22 10:40:00-04:00,1242.48,1242.301948360528,1243.3281794367397,2016-04-22 10:40:00-04:00,1243.3281794367397,tp,476.3671029680298,4.763671029680299,1245.23,1242.31,Downtrend,Downtrend
63,2016-04-26,long,2016-04-26 07:37:00-04:00,1232.392747249055,1231.782399583808,1235.300242740025,2016-04-26 07:44:00-04:00,1231.782399583808,sl,-100.0,-1.0,1234.01,1231.81,Uptrend,Uptrend
64,2016-04-26,short,2016-04-26 11:40:00-04:00,1242.75,1244.0277823538572,1236.663065218694,2016-04-26 12:00:00-04:00,1241.86,close,69.65192447003768,0.0,1243.97,1239.35,Uptrend,Downtrend
65,2016-04-27,short,2016-04-27 09:40:00-04:00,1246.04,1246.1761571360669,1245.391392195434,2016-04-27 09:41:00-04:00,1245.391392195434,tp,476.3671029678347,4.763671029678346,1246.17,1243.44,Uptrend,Uptrend
66,2016-04-27,long,2016-04-27 10:39:00-04:00,1245.1458601290522,1243.35920605442,1253.6568923844372,2016-04-27 12:00:00-04:00,1249.37,close,236.42740533403258,0.0,1249.88,1243.44,Uptrend,Uptrend
67,2016-04-28,long,2016-04-28 10:20:00-04:00,1255.94,1255.7724219863794,1256.7382865286963,2016-04-28 10:24:00-04:00,1256.7382865286963,tp,476.3671029681857,4.7636710296818565,1257.66,1255.78,Uptrend,Uptrend
68,2016-04-28,short,2016-04-28 11:02:00-04:00,1257.42,1257.671367020431,1256.2225702069563,2016-04-28 11:03:00-04:00,1257.671367020431,sl,-100.0,-1.0,1257.66,1255.36,Uptrend,Uptrend
