,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
50,2015-05-26,long,2015-05-26 11:26:00-04:00,1188.05,1187.1356443952895,1191.1037321658873,2015-05-26 11:58:00-04:00,1187.1356443952895,sl,-100.0,-1.0,1187.4,1189.47,Uptrend,Uptrend
51,2015-05-27,long,2015-05-27 11:13:00-04:00,1186.48,1185.3546392557407,1190.238439588785,2015-05-27 12:00:00-04:00,1186.85,close,32.87834606701355,0.0,1185.68,1188.61,Uptrend,Downtrend
52,2015-05-28,long,2015-05-28 09:16:00-04:00,1186.3700060941762,1185.5681779912081,1189.0479229319274,2015-05-28 09:37:00-04:00,1185.5681779912081,sl,-100.0,-1.0,1185.8,1187.56,Uptrend,Downtrend
53,2015-05-29,long,2015-05-29 10:58:00-04:00,1190.35,1188.6760258929144,1195.940678888317,2015-05-29 11:16:00-04:00,1188.6760258929144,sl,-100.0,-1.0,1189.16,1193.37,Uptrend,Uptrend
54,2015-06-02,short,2015-06-02 09:00:00-04:00,1192.16,1192.7789484093425,1190.092858226169,2015-06-02 09:05:00-04:00,1192.7789484093425,sl,-100.0,-1.0,1189.25,1192.6,Downtrend,Downtrend
55,2015-06-03,long,2015-06-03 11:35:00-04:00,1190.0,1189.3247835534444,1192.2550637532713,2015-06-03 11:42:00-04:00,1189.3247835534444,sl,-100.0,-1.0,1189.52,1191.37,Uptrend,Downtrend
56,2015-06-04,long,2015-06-04 11:01:00-04:00,1174.66,1173.8863144883214,1177.2439272172908,2015-06-04 11:11:00-04:00,1173.8863144883214,sl,-100.0,-1.0,1174.11,1176.05,Uptrend,Uptrend
57,2015-06-05,long,2015-06-05 07:39:00-04:00,1174.34,1173.397510376683,1177.4876931556068,2015-06-05 08:01:00-04:00,1173.397510376683,sl,-100.0,-1.0,1173.67,1175.85,Uptrend,Downtrend
58,2015-06-08,long,2015-06-08 09:24:00-04:00,1171.85,1171.2451185999607,1173.8701612789712,2015-06-08 10:16:00-04:00,1171.2451185999607,sl,-100.0,-1.0,1171.42,1173.44,Uptrend,Downtrend
59,2015-06-09,short,2015-06-09 08:22:00-04:00,1182.17,1183.1828246698335,1178.7874043700933,2015-06-09 08:45:00-04:00,1178.7874043700933,tp,333.9764256002012,3.3397642560020118,1180.32,1182.89,Downtrend,Downtrend
60,2015-06-11,long,2015-06-11 08:56:00-04:00,1182.28,1181.4359794418056,1185.0988296915884,2015-06-11 09:11:00-04:00,1181.4359794418056,sl,-100.0,-1.0,1181.68,1185.27,Uptrend,Downtrend
61,2015-06-12,long,2015-06-12 11:43:00-04:00,1179.63,1177.4355465486942,1186.958957198132,2015-06-12 12:00:00-04:00,1180.79,close,52.8605425332469,0.0,1178.07,1183.44,Uptrend,Downtrend
62,2015-06-16,long,2015-06-16 11:11:00-04:00,1177.97,1177.4776546743865,1179.6143173200942,2015-06-16 11:46:00-04:00,1179.6143173200942,tp,333.97642560027873,3.339764256002787,1177.62,1178.75,Uptrend,Uptrend
63,2015-06-17,long,2015-06-17 09:03:00-04:00,1178.9,1178.6749278511481,1179.6516879177575,2015-06-17 09:10:00-04:00,1178.6749278511481,sl,-100.0,-1.0,1178.74,1180.0,Uptrend,Downtrend
64,2015-06-18,short,2015-06-18 09:00:00-04:00,1200.41,1200.916412334917,1198.7187021850461,2015-06-18 09:08:00-04:00,1200.916412334917,sl,-100.0,-1.0,1197.26,1200.05,Downtrend,Uptrend
65,2015-06-19,short,2015-06-19 09:00:00-04:00,1202.7969244082174,1203.771874487963,1199.5408209804966,2015-06-19 09:49:00-04:00,1203.771874487963,sl,-100.0,-1.0,1201.35,1203.49,Downtrend,Downtrend
